date_key,customer_id,plan_id,data_allocated_mb,data_carried_forward_mb,data_consumed_mb,voice_minutes_used,sms_used,network_type,usage_source
20251105,C1007701,2003,2048,31,907,14,4,4G,Mobile
20251106,C1007701,2004,1024,232,197,9,1,4G,Mobile
20251107,C1007701,2002,2048,,980,11,1,4G,Mobile
20251108,C1007701,2005,2560,,148,9,5,5G,Mobile
20251109,C1007701,2005,2560,,1292,11,1,5G,Mobile
20251110,C1007701,2005,2560,,194,19,2,4G,Mobile
20251111,C1007701,2003,2048,128,543,9,2,4G,Mobile
20251112,C1007701,2201,1024,,158,13,0,4G,Mobile
20251113,C1007701,2002,2048,,30,12,1,4G,Mobile
20251114,C1007701,2001,1536,,1322,13,1,4G,Hotspot
20251115,C1007701,2201,1024,,481,8,2,4G,Mobile
20251116,C1007701,2002,2048,,607,14,0,5G,Mobile
20251117,C1007701,2003,2048,41,470,13,2,4G,Mobile
20251118,C1007701,2003,2048,252,471,13,1,4G,Mobile
20251119,C1007701,2003,2048,257,1039,7,0,5G,Mobile
20251120,C1007701,2201,1024,,168,16,2,4G,Mobile
20251121,C1007701,2201,1024,,646,9,2,4G,Mobile
20251122,C1007701,2002,2048,,341,15,2,4G,Hotspot
20251123,C1007701,2005,2560,,2756,16,1,4G,Mobile
20251124,C1007701,2002,2048,,440,8,2,5G,Mobile
20251125,C1007701,2003,2048,569,262,7,3,4G,Hotspot
20251126,C1007701,2201,1024,,197,15,2,4G,Mobile
20251127,C1007701,2001,1536,,666,12,1,4G,Mobile
20251128,C1007701,2002,2048,,511,11,1,4G,Mobile
20251129,C1007701,2002,2048,,327,9,1,4G,Mobile
20251130,C1007701,2003,2048,166,349,13,0,5G,Mobile
20251101,C1007702,2101,2048,23,996,11,0,4G,Mobile
20251102,C1007702,2102,3413,199,2968,13,3,4G,Mobile
20251103,C1007702,2101,2048,316,1424,10,0,5G,Mobile
20251104,C1007702,2103,6144,592,1452,13,0,4G,Mobile
20251105,C1007702,2102,3413,28,1343,14,1,4G,Mobile
20251106,C1007702,2101,2048,329,169,22,1,4G,Mobile
20251107,C1007702,2101,2048,474,1077,17,0,4G,Mobile
20251108,C1007702,2101,2048,481,244,6,0,4G,Mobile
20251109,C1007702,2101,2048,295,228,10,1,4G,Mobile
20251110,C1007702,2103,6144,15,120,14,1,5G,Hotspot
20251111,C1007702,2102,3413,459,1085,14,3,4G,Mobile
20251112,C1007702,2103,6144,28,905,15,0,4G,Mobile
20251113,C1007702,2102,3413,154,1671,16,0,4G,Mobile
20251114,C1007702,2102,3413,376,1027,11,1,5G,Hotspot
20251115,C1007702,2101,2048,382,697,14,1,4G,Mobile
20251116,C1007702,2101,2048,242,1541,13,4,4G,Mobile
20251117,C1007702,2102,3413,191,483,17,0,4G,Hotspot
20251118,C1007702,2101,2048,1,127,11,2,4G,Mobile
20251119,C1007702,2101,2048,183,312,5,0,4G,Mobile
20251120,C1007702,2101,2048,159,1384,14,3,4G,Mobile
20251121,C1007702,2103,6144,274,1907,4,0,4G,Mobile
20251122,C1007702,2102,3413,456,1986,11,1,4G,Hotspot
20251123,C1007702,2102,3413,49,2385,6,3,4G,Mobile
20251124,C1007702,2103,6144,28,1631,15,2,5G,Mobile
20251125,C1007702,2101,2048,466,203,5,2,4G,Mobile
20251126,C1007702,2102,3413,49,83,12,3,4G,Mobile
20251127,C1007702,2101,2048,11,1007,10,2,4G,Mobile
20251128,C1007702,2102,3413,45,2371,8,2,5G,Mobile
20251129,C1007702,2101,2048,313,1409,8,3,5G,Mobile
20251130,C1007702,2103,6144,33,3036,8,0,4G,Mobile
20251101,C1007703,2005,2560,,235,7,0,5G,Mobile
20251102,C1007703,2001,1536,,999,19,0,5G,Mobile
20251103,C1007703,2005,2560,,66,11,0,4G,Mobile
20251104,C1007703,2001,1536,,638,20,1,4G,Mobile
20251105,C1007703,2001,1536,,399,15,0,4G,Mobile
20251106,C1007703,2005,2560,,795,8,3,4G,Mobile
20251107,C1007703,2201,1024,,634,15,1,5G,Mobile
20251108,C1007703,2003,2048,136,216,11,3,4G,Mobile
20251109,C1007703,2001,1536,,284,14,3,5G,Mobile
20251110,C1007703,2004,1024,29,222,12,2,4G,Hotspot
20251111,C1007703,2001,1536,,37,9,1,4G,Mobile
20251112,C1007703,2004,1024,263,604,17,3,4G,Mobile
20251113,C1007703,2004,1024,331,643,8,3,4G,Mobile
20251114,C1007703,2003,2048,466,651,8,1,4G,Hotspot
20251115,C1007703,2001,1536,,600,7,1,4G,Mobile
20251116,C1007703,2201,1024,,373,11,0,4G,Mobile
20251117,C1007703,2001,1536,,74,10,1,4G,Mobile
20251118,C1007703,2001,1536,,973,6,2,4G,Mobile
20251119,C1007703,2201,1024,,674,6,2,4G,Mobile
20251120,C1007703,2003,2048,336,351,11,3,5G,Mobile
20251121,C1007703,2002,2048,,874,15,0,4G,Mobile
20251122,C1007703,2003,2048,425,90,9,0,4G,Mobile
20251123,C1007703,2001,1536,,608,13,0,5G,Mobile
20251124,C1007703,2003,2048,333,1286,6,2,5G,Mobile
20251125,C1007703,2004,1024,151,319,13,3,4G,Mobile
20251126,C1007703,2005,2560,,1629,9,1,5G,Mobile
20251127,C1007703,2004,1024,43,402,8,1,5G,Mobile
20251128,C1007703,2002,2048,,1156,4,2,4G,Mobile
20251129,C1007703,2201,1024,,161,15,3,4G,Mobile
20251130,C1007703,2001,1536,,1051,18,1,4G,Mobile
20251101,C1007704,2201,1024,,765,9,0,4G,Mobile
20251102,C1007704,2002,2048,,627,21,2,4G,Mobile
20251103,C1007704,2003,2048,41,858,10,0,5G,Mobile
20251104,C1007704,2002,2048,,1378,11,1,4G,Mobile
20251105,C1007704,2004,1024,348,381,17,0,4G,Mobile
20251106,C1007704,2004,1024,36,120,8,2,4G,Mobile
20251107,C1007704,2201,1024,,37,11,1,4G,Mobile
20251108,C1007704,2005,2560,,672,12,2,4G,Mobile
20251109,C1007704,2201,1024,,567,12,2,4G,Mobile
20251110,C1007704,2002,2048,,1417,14,1,4G,Mobile
20251111,C1007704,2001,1536,,279,10,1,4G,Mobile
20251112,C1007704,2201,1024,,129,14,1,4G,Mobile
20251113,C1007704,2004,1024,285,111,14,2,4G,Mobile
20251114,C1007704,2001,1536,,220,9,1,4G,Mobile
20251115,C1007704,2002,2048,,711,11,2,4G,Mobile
20251116,C1007704,2003,2048,138,257,11,0,5G,Mobile
20251117,C1007704,2001,1536,,934,9,4,4G,Mobile
20251118,C1007704,2005,2560,,1245,8,0,4G,Mobile
20251119,C1007704,2004,1024,452,538,14,1,5G,Mobile
20251120,C1007704,2004,1024,471,529,17,2,4G,Hotspot
20251121,C1007704,2002,2048,,1691,13,1,4G,Mobile
20251122,C1007704,2002,2048,,1198,10,3,4G,Mobile
20251123,C1007704,2004,1024,16,826,15,2,4G,Mobile
20251124,C1007704,2003,2048,74,1661,15,3,5G,Mobile
20251125,C1007704,2005,2560,,812,9,3,4G,Hotspot
20251126,C1007704,2003,2048,437,973,9,2,4G,Hotspot
20251127,C1007704,2201,1024,,68,8,0,4G,Mobile
20251128,C1007704,2003,2048,7,445,7,0,5G,Mobile
20251129,C1007704,2002,2048,,82,11,2,4G,Hotspot
20251130,C1007704,2001,1536,,1044,19,0,4G,Mobile
20251101,C1007705,2004,1024,385,156,7,1,4G,Mobile
20251102,C1007705,2002,2048,,58,10,3,5G,Mobile
20251103,C1007705,2003,2048,178,106,22,4,4G,Hotspot
20251104,C1007705,2003,2048,6,599,14,1,4G,Mobile
20251105,C1007705,2001,1536,,1354,8,3,4G,Mobile
20251106,C1007705,2002,2048,,694,15,3,5G,Mobile
20251107,C1007705,2001,1536,,593,13,3,4G,Mobile
20251108,C1007705,2002,2048,,138,12,0,4G,Mobile
20251109,C1007705,2004,1024,142,265,9,1,4G,Mobile
20251110,C1007705,2001,1536,,835,11,0,4G,Mobile
20251111,C1007705,2001,1536,,369,12,0,4G,Mobile
20251112,C1007705,2003,2048,542,1546,11,3,4G,Mobile
20251113,C1007705,2001,1536,,596,16,3,4G,Mobile
20251114,C1007705,2003,2048,578,1052,17,3,4G,Mobile
20251115,C1007705,2002,2048,,792,10,0,4G,Mobile
20251116,C1007705,2002,2048,,395,6,2,4G,Mobile
20251117,C1007705,2001,1536,,758,10,2,4G,Mobile
20251118,C1007705,2201,1024,,211,8,0,4G,Mobile
20251119,C1007705,2002,2048,,747,18,1,4G,Mobile
20251120,C1007705,2002,2048,,758,12,2,4G,Mobile
20251121,C1007705,2201,1024,,811,13,0,4G,Hotspot
20251122,C1007705,2005,2560,,1146,15,2,4G,Mobile
20251123,C1007705,2003,2048,148,1459,10,1,4G,Mobile
20251124,C1007705,2002,2048,,1014,12,2,4G,Hotspot
20251125,C1007705,2201,1024,,745,12,0,4G,Hotspot
20251126,C1007705,2001,1536,,680,11,2,4G,Mobile
20251127,C1007705,2003,2048,441,434,20,2,5G,Mobile
20251128,C1007705,2002,2048,,985,16,2,4G,Mobile
20251129,C1007705,2005,2560,,70,7,1,4G,Mobile
20251130,C1007705,2001,1536,,440,10,1,4G,Mobile
20251101,C1007706,2003,2048,18,954,11,1,5G,Mobile
20251102,C1007706,2001,1536,,322,17,2,4G,Mobile
20251103,C1007706,2001,1536,,1113,13,2,4G,Mobile
20251104,C1007706,2201,1024,,75,12,0,4G,Mobile
20251105,C1007706,2004,1024,313,214,9,0,4G,Mobile
20251106,C1007706,2002,2048,,94,10,1,4G,Mobile
20251107,C1007706,2005,2560,,1050,16,0,5G,Mobile
20251108,C1007706,2002,2048,,807,14,0,4G,Mobile
20251109,C1007706,2001,1536,,746,16,4,4G,Mobile
20251110,C1007706,2002,2048,,1294,8,2,4G,Mobile
20251111,C1007706,2201,1024,,414,6,3,4G,Mobile
20251112,C1007706,2001,1536,,633,13,3,4G,Mobile
20251113,C1007706,2002,2048,,181,13,2,4G,Mobile
20251114,C1007706,2002,2048,,477,13,0,4G,Mobile
20251115,C1007706,2003,2048,23,121,9,0,4G,Mobile
20251116,C1007706,2001,1536,,22,5,0,4G,Mobile
20251117,C1007706,2004,1024,476,9,10,0,4G,Mobile
20251118,C1007706,2002,2048,,151,9,2,4G,Mobile
20251119,C1007706,2201,1024,,36,9,0,5G,Hotspot
20251120,C1007706,2001,1536,,430,9,4,4G,Mobile
20251121,C1007706,2001,1536,,422,12,3,4G,Mobile
20251122,C1007706,2201,1024,,476,10,7,5G,Mobile
20251123,C1007706,2002,2048,,652,12,5,4G,Mobile
20251124,C1007706,2001,1536,,508,10,0,4G,Mobile
20251125,C1007706,2002,2048,,223,10,0,4G,Mobile
20251126,C1007706,2003,2048,586,621,11,0,5G,Mobile
20251127,C1007706,2002,2048,,405,12,1,4G,Hotspot
20251128,C1007706,2004,1024,139,493,7,0,5G,Mobile
20251129,C1007706,2001,1536,,92,13,1,5G,Mobile
20251130,C1007706,2201,1024,,319,10,1,5G,Mobile
20251101,C1007707,2101,2048,75,380,18,2,4G,Mobile
20251102,C1007707,2102,3413,213,1775,11,1,4G,Mobile
20251103,C1007707,2103,6144,511,174,10,1,5G,Hotspot
20251104,C1007707,2101,2048,134,77,12,3,4G,Mobile
20251105,C1007707,2101,2048,91,1045,11,2,5G,Mobile
20251106,C1007707,2102,3413,31,387,10,3,4G,Mobile
20251107,C1007707,2102,3413,324,971,14,1,4G,Mobile
20251108,C1007707,2102,3413,5,2496,9,2,5G,Mobile
20251109,C1007707,2102,3413,376,221,14,1,4G,Mobile
20251110,C1007707,2103,6144,299,409,11,0,5G,Mobile
20251111,C1007707,2102,3413,39,1470,9,4,4G,Mobile
20251112,C1007707,2101,2048,469,424,13,0,5G,Mobile
20251113,C1007707,2102,3413,299,900,9,2,4G,Mobile
20251114,C1007707,2101,2048,32,835,8,0,5G,Mobile
20251115,C1007707,2102,3413,458,271,9,3,4G,Mobile
20251116,C1007707,2103,6144,7,978,12,3,5G,Mobile
20251117,C1007707,2102,3413,498,1779,6,0,4G,Mobile
20251118,C1007707,2102,3413,442,1271,9,0,4G,Hotspot
20251119,C1007707,2101,2048,519,215,6,4,4G,Mobile
20251120,C1007707,2102,3413,388,2041,15,3,4G,Mobile
20251121,C1007707,2102,3413,156,140,4,3,4G,Mobile
20251122,C1007707,2101,2048,41,1289,12,0,4G,Mobile
20251123,C1007707,2101,2048,463,1103,11,3,5G,Mobile
20251124,C1007707,2101,2048,257,115,7,0,4G,Mobile
20251125,C1007707,2103,6144,427,456,12,2,4G,Mobile
20251126,C1007707,2101,2048,21,312,11,3,5G,Mobile
20251127,C1007707,2101,2048,412,463,11,2,4G,Hotspot
20251128,C1007707,2101,2048,551,1393,10,3,4G,Mobile
20251129,C1007707,2102,3413,529,1440,6,1,5G,Mobile
20251130,C1007707,2102,3413,376,177,13,2,4G,Mobile
20251101,C1007708,2101,2048,413,775,17,2,5G,Mobile
20251102,C1007708,2101,2048,478,447,5,1,4G,Mobile
20251103,C1007708,2101,2048,77,597,13,1,4G,Mobile
20251104,C1007708,2101,2048,152,218,7,1,5G,Mobile
20251105,C1007708,2102,3413,147,2374,12,2,5G,Mobile
20251106,C1007708,2102,3413,287,2017,13,5,4G,Mobile
20251107,C1007708,2101,2048,382,1419,15,1,4G,Mobile
20251108,C1007708,2101,2048,1,90,10,1,4G,Mobile
20251109,C1007708,2101,2048,413,593,14,2,4G,Mobile
20251110,C1007708,2101,2048,447,954,13,1,5G,Mobile
20251111,C1007708,2101,2048,95,200,13,2,4G,Mobile
20251112,C1007708,2102,3413,581,1215,6,2,4G,Hotspot
20251113,C1007708,2103,6144,344,1737,18,3,4G,Mobile
20251114,C1007708,2102,3413,253,2569,10,2,4G,Mobile
20251115,C1007708,2101,2048,289,1117,9,2,4G,Mobile
20251116,C1007708,2103,6144,484,4539,10,1,4G,Mobile
20251117,C1007708,2102,3413,21,1694,14,3,4G,Mobile
20251118,C1007708,2103,6144,171,3614,11,3,5G,Mobile
20251119,C1007708,2103,6144,385,841,11,3,4G,Hotspot
20251120,C1007708,2101,2048,48,101,10,0,4G,Mobile
20251121,C1007708,2102,3413,539,1370,11,2,4G,Mobile
20251122,C1007708,2103,6144,31,1168,4,2,5G,Mobile
20251123,C1007708,2102,3413,164,264,12,2,4G,Mobile
20251124,C1007708,2101,2048,39,1026,15,0,4G,Mobile
20251125,C1007708,2102,3413,269,615,9,2,4G,Mobile
20251126,C1007708,2101,2048,253,923,10,3,4G,Mobile
20251127,C1007708,2101,2048,159,1460,11,0,4G,Mobile
20251128,C1007708,2101,2048,563,992,9,2,4G,Mobile
20251129,C1007708,2103,6144,191,3102,10,2,4G,Mobile
20251130,C1007708,2102,3413,385,346,12,1,5G,Mobile
20251101,C1007709,2003,2048,57,272,12,2,4G,Mobile
20251102,C1007709,2004,1024,17,455,15,0,4G,Mobile
20251103,C1007709,2001,1536,,852,10,2,5G,Hotspot
20251104,C1007709,2001,1536,,886,12,2,5G,Hotspot
20251105,C1007709,2003,2048,253,1297,14,0,5G,Mobile
20251106,C1007709,2001,1536,,696,14,4,4G,Mobile
20251107,C1007709,2002,2048,,240,11,4,4G,Mobile
20251108,C1007709,2005,2560,,1660,9,0,4G,Mobile
20251109,C1007709,2201,1024,,348,10,1,4G,Mobile
20251110,C1007709,2001,1536,,119,12,4,4G,Mobile
20251111,C1007709,2002,2048,,683,15,2,5G,Mobile
20251112,C1007709,2005,2560,,985,11,1,4G,Mobile
20251113,C1007709,2002,2048,,237,17,0,4G,Mobile
20251114,C1007709,2002,2048,,724,13,1,4G,Mobile
20251115,C1007709,2002,2048,,395,9,1,5G,Mobile
20251116,C1007709,2005,2560,,110,13,0,4G,Hotspot
20251117,C1007709,2201,1024,,36,12,3,4G,Mobile
20251118,C1007709,2002,2048,,1171,10,0,4G,Mobile
20251119,C1007709,2005,2560,,1110,7,1,4G,Mobile
20251120,C1007709,2201,1024,,117,14,0,4G,Mobile
20251121,C1007709,2201,1024,,182,12,3,5G,Hotspot
20251122,C1007709,2003,2048,411,453,13,4,4G,Mobile
20251123,C1007709,2201,1024,,499,11,1,4G,Hotspot
20251124,C1007709,2002,2048,,546,14,0,4G,Mobile
20251125,C1007709,2002,2048,,1195,13,0,5G,Mobile
20251126,C1007709,2002,2048,,648,15,1,4G,Mobile
20251127,C1007709,2005,2560,,506,9,4,4G,Mobile
20251128,C1007709,2001,1536,,259,11,2,4G,Mobile
20251129,C1007709,2003,2048,599,137,10,2,4G,Mobile
20251130,C1007709,2002,2048,,1789,9,2,4G,Mobile
20251101,C1007710,2102,3413,41,1344,14,0,4G,Mobile
20251102,C1007710,2101,2048,154,804,11,3,4G,Mobile
20251103,C1007710,2101,2048,119,1025,12,1,4G,Mobile
20251104,C1007710,2101,2048,47,1502,9,1,4G,Hotspot
20251105,C1007710,2101,2048,329,970,11,1,4G,Mobile
20251106,C1007710,2102,3413,19,1257,11,2,4G,Mobile
20251107,C1007710,2102,3413,595,172,6,1,4G,Mobile
20251108,C1007710,2103,6144,85,4703,16,2,4G,Mobile
20251109,C1007710,2103,6144,545,1871,12,2,4G,Mobile
20251110,C1007710,2103,6144,54,2488,7,1,5G,Mobile
20251111,C1007710,2102,3413,51,,8,6,4G,Mobile
20251112,C1007710,2102,3413,12,1664,13,2,5G,Mobile
20251113,C1007710,2101,2048,45,628,14,3,4G,Mobile
20251114,C1007710,2101,2048,24,822,9,1,4G,Mobile
20251115,C1007710,2101,2048,43,69,12,0,4G,Mobile
20251116,C1007710,2103,6144,44,665,13,2,5G,Mobile
20251117,C1007710,2102,3413,495,1536,15,2,4G,Mobile
20251118,C1007710,2101,2048,531,887,6,1,4G,Mobile
20251119,C1007710,2102,3413,516,,21,2,5G,Mobile
20251120,C1007710,2101,2048,139,1254,14,1,4G,Mobile
20251121,C1007710,2103,6144,184,1947,6,0,4G,Mobile
20251122,C1007710,2102,3413,293,388,11,1,4G,Mobile
20251123,C1007710,2102,3413,467,2326,10,1,5G,Mobile
20251124,C1007710,2102,3413,29,676,13,0,4G,Mobile
20251125,C1007710,2102,3413,385,2181,10,1,4G,Mobile
20251126,C1007710,2101,2048,25,655,8,2,4G,Hotspot
20251127,C1007710,2101,2048,295,74,15,3,4G,Mobile
20251128,C1007710,2101,2048,363,1081,18,6,4G,Mobile
20251129,C1007710,2102,3413,24,610,12,1,5G,Mobile
20251130,C1007710,2101,2048,361,1180,8,1,4G,Mobile
20251101,C1007711,2002,2048,,573,13,2,4G,Mobile
20251102,C1007711,2002,2048,,851,13,1,4G,Mobile
20251103,C1007711,2002,2048,,254,11,2,4G,Mobile
20251104,C1007711,2004,1024,462,520,14,1,4G,Mobile
20251105,C1007711,2001,1536,,1323,6,0,5G,Mobile
20251106,C1007711,2201,1024,,571,13,0,4G,Mobile
20251107,C1007711,2001,1536,,1069,15,0,5G,Mobile
20251108,C1007711,2003,2048,492,450,10,1,4G,Mobile
20251109,C1007711,2001,1536,,430,8,0,5G,Mobile
20251110,C1007711,2002,2048,,651,14,2,4G,Hotspot
20251111,C1007711,2001,1536,,1123,12,2,4G,Mobile
20251112,C1007711,2003,2048,384,359,15,1,5G,Mobile
20251113,C1007711,2003,2048,32,1135,12,1,4G,Mobile
20251114,C1007711,2002,2048,,572,13,1,4G,Mobile
20251115,C1007711,2001,1536,,550,18,0,4G,Mobile
20251116,C1007711,2005,2560,,828,15,0,4G,Mobile
20251117,C1007711,2001,1536,,578,18,3,4G,Mobile
20251118,C1007711,2201,1024,,590,11,3,5G,Mobile
20251119,C1007711,2001,1536,,178,17,0,4G,Mobile
20251120,C1007711,2004,1024,376,124,9,1,4G,Mobile
20251121,C1007711,2003,2048,55,16,11,2,4G,Mobile
20251122,C1007711,2002,2048,,1470,9,3,5G,Mobile
20251123,C1007711,2002,2048,,250,11,0,5G,Mobile
20251124,C1007711,2003,2048,445,236,12,1,5G,Mobile
20251125,C1007711,2201,1024,,553,11,0,5G,Mobile
20251126,C1007711,2003,2048,122,701,15,2,4G,Mobile
20251127,C1007711,2003,2048,37,531,13,2,5G,Mobile
20251128,C1007711,2002,2048,,1391,11,1,4G,Mobile
20251129,C1007711,2001,1536,,730,7,1,4G,Mobile
20251130,C1007711,2201,1024,,234,15,5,5G,Mobile
20251101,C1007712,2101,2048,422,670,10,2,4G,Mobile
20251102,C1007712,2101,2048,465,1007,16,2,4G,Mobile
20251103,C1007712,2101,2048,41,1281,10,2,5G,Mobile
20251104,C1007712,2103,6144,39,2933,9,3,4G,Mobile
20251105,C1007712,2103,6144,12,2393,7,1,4G,Mobile
20251106,C1007712,2102,3413,386,308,11,1,4G,Mobile
20251107,C1007712,2101,2048,464,79,14,0,4G,Mobile
20251108,C1007712,2103,6144,426,4657,12,1,5G,Mobile
20251109,C1007712,2102,3413,114,645,18,3,4G,Mobile
20251110,C1007712,2103,6144,346,1817,17,1,4G,Mobile
20251111,C1007712,2101,2048,214,367,8,4,4G,Mobile
20251112,C1007712,2102,3413,355,1473,15,4,5G,Mobile
20251113,C1007712,2101,2048,429,,10,2,4G,Mobile
20251114,C1007712,2103,6144,153,2600,10,1,4G,Mobile
20251115,C1007712,2103,6144,58,1006,7,2,4G,Hotspot
20251116,C1007712,2101,2048,482,1343,6,2,4G,Mobile
20251117,C1007712,2101,2048,452,213,14,2,4G,Mobile
20251118,C1007712,2102,3413,421,378,13,0,5G,Mobile
20251119,C1007712,2102,3413,524,204,9,3,4G,Hotspot
20251120,C1007712,2101,2048,223,518,13,0,4G,Mobile
20251121,C1007712,2101,2048,38,553,8,2,4G,Hotspot
20251122,C1007712,2102,3413,274,828,10,2,4G,Mobile
20251123,C1007712,2102,3413,337,593,14,0,4G,Mobile
20251124,C1007712,2101,2048,156,202,12,2,5G,Mobile
20251125,C1007712,2101,2048,268,978,13,1,4G,Mobile
20251126,C1007712,2102,3413,44,2340,15,1,4G,Mobile
20251127,C1007712,2101,2048,179,603,15,1,4G,Mobile
20251128,C1007712,2101,2048,37,1792,12,0,4G,Mobile
20251129,C1007712,2103,6144,319,1307,18,2,5G,Hotspot
20251130,C1007712,2103,6144,282,1312,11,3,5G,Mobile
20251101,C1007713,2002,2048,,1023,14,4,4G,Mobile
20251102,C1007713,2201,1024,,86,9,1,4G,Mobile
20251103,C1007713,2003,2048,63,1336,10,0,5G,Mobile
20251104,C1007713,2001,1536,,265,11,2,5G,Mobile
20251105,C1007713,2003,2048,39,1294,14,1,5G,Mobile
20251106,C1007713,2002,2048,,69,11,5,4G,Mobile
20251107,C1007713,2201,1024,,417,15,1,5G,Mobile
20251108,C1007713,2004,1024,16,471,15,2,4G,Mobile
20251109,C1007713,2002,2048,,1342,14,1,5G,Mobile
20251110,C1007713,2004,1024,36,470,10,0,4G,Hotspot
20251111,C1007713,2005,2560,,1153,13,1,4G,Mobile
20251112,C1007713,2002,2048,,265,15,1,4G,Mobile
20251113,C1007713,2001,1536,,148,14,1,4G,Mobile
20251114,C1007713,2001,1536,,1108,18,1,4G,Mobile
20251115,C1007713,2001,1536,,8,12,0,5G,Mobile
20251116,C1007713,2201,1024,,70,10,2,4G,Mobile
20251117,C1007713,2201,1024,,17,12,1,4G,Hotspot
20251118,C1007713,2001,1536,,864,12,1,4G,Mobile
20251119,C1007713,2002,2048,,528,13,0,4G,Mobile
20251120,C1007713,2002,2048,,191,14,1,4G,Mobile
20251121,C1007713,2002,2048,,6,14,4,4G,Mobile
20251122,C1007713,2004,1024,375,1151,15,1,4G,Mobile
20251123,C1007713,2001,1536,,99,7,0,4G,Mobile
20251124,C1007713,2001,1536,,1018,10,1,4G,Mobile
20251125,C1007713,2001,1536,,615,16,1,5G,Mobile
20251126,C1007713,2002,2048,,928,12,2,4G,Mobile
20251127,C1007713,2004,1024,46,188,11,0,5G,Mobile
20251128,C1007713,2005,2560,,1976,6,2,4G,Mobile
20251129,C1007713,2004,1024,97,739,16,1,5G,Mobile
20251130,C1007713,2005,2560,,1885,9,2,4G,Mobile
20251101,C1007714,2201,1024,,362,11,0,5G,Mobile
20251102,C1007714,2004,1024,42,302,11,1,4G,Mobile
20251103,C1007714,2005,2560,,1458,12,1,4G,Mobile
20251104,C1007714,2003,2048,366,543,9,3,4G,Mobile
20251105,C1007714,2201,1024,,104,17,2,5G,Mobile
20251106,C1007714,2003,2048,173,205,12,1,4G,Mobile
20251107,C1007714,2001,1536,,1074,7,1,4G,Mobile
20251108,C1007714,2005,2560,,1641,10,0,4G,Mobile
20251109,C1007714,2201,1024,,240,14,1,4G,Mobile
20251110,C1007714,2201,1024,,546,15,2,4G,Mobile
20251111,C1007714,2201,1024,,544,11,0,4G,Mobile
20251112,C1007714,2005,2560,,766,7,1,5G,Mobile
20251113,C1007714,2003,2048,585,1048,9,1,4G,Mobile
20251114,C1007714,2003,2048,477,926,14,2,4G,Mobile
20251115,C1007714,2001,1536,,597,7,0,5G,Mobile
20251116,C1007714,2001,1536,,110,9,2,4G,Mobile
20251117,C1007714,2004,1024,487,286,14,0,4G,Hotspot
20251118,C1007714,2005,2560,,659,10,1,4G,Mobile
20251119,C1007714,2002,2048,,433,12,2,4G,Mobile
20251120,C1007714,2201,1024,,498,17,0,4G,Mobile
20251121,C1007714,2201,1024,,123,7,1,5G,Mobile
20251122,C1007714,2201,1024,,82,17,2,5G,Hotspot
20251123,C1007714,2002,2048,,594,9,2,4G,Mobile
20251124,C1007714,2002,2048,,764,11,2,4G,Mobile
20251125,C1007714,2001,1536,,1071,12,3,4G,Mobile
20251126,C1007714,2001,1536,,706,14,1,4G,Mobile
20251127,C1007714,2004,1024,254,976,15,3,4G,Hotspot
20251128,C1007714,2004,1024,482,580,15,0,4G,Mobile
20251129,C1007714,2004,1024,4,84,13,5,4G,Hotspot
20251130,C1007714,2003,2048,253,204,9,0,5G,Mobile
20251101,C1007715,2001,1536,,68,9,2,4G,Mobile
20251102,C1007715,2002,2048,,188,10,0,4G,Mobile
20251103,C1007715,2002,2048,,75,10,1,4G,Mobile
20251104,C1007715,2004,1024,446,35,10,0,4G,Mobile
20251105,C1007715,2001,1536,,825,12,1,5G,Mobile
20251106,C1007715,2001,1536,,313,18,0,4G,Mobile
20251107,C1007715,2002,2048,,58,10,0,4G,Mobile
20251108,C1007715,2001,1536,,401,11,0,4G,Mobile
20251109,C1007715,2002,2048,,51,9,1,4G,Mobile
20251110,C1007715,2201,1024,,285,6,4,4G,Mobile
20251111,C1007715,2002,2048,,1121,6,2,5G,Mobile
20251112,C1007715,2001,1536,,900,10,3,4G,Mobile
20251113,C1007715,2004,1024,29,164,11,3,4G,Hotspot
20251114,C1007715,2002,2048,,965,7,1,4G,Mobile
20251115,C1007715,2001,1536,,548,11,2,4G,Mobile
20251116,C1007715,2201,1024,,623,8,0,4G,Mobile
20251117,C1007715,2005,2560,,1295,10,0,5G,Mobile
20251118,C1007715,2002,2048,,509,10,2,4G,Mobile
20251119,C1007715,2201,1024,,512,8,3,5G,Mobile
20251120,C1007715,2003,2048,53,958,11,2,4G,Mobile
20251121,C1007715,2002,2048,,807,11,0,4G,Mobile
20251122,C1007715,2005,2560,,1131,11,2,4G,Mobile
20251123,C1007715,2005,2560,,1647,13,2,4G,Mobile
20251124,C1007715,2003,2048,249,,12,1,4G,Mobile
20251125,C1007715,2003,2048,45,876,20,1,4G,Mobile
20251126,C1007715,2003,2048,468,2359,10,0,4G,Mobile
