billing_id,billing_month,customer_id,plan_id,billed_amount_inr,discount_applied_inr,late_fee_inr,refund_amount_inr,net_revenue_inr,billing_status
B5007911,2025-11,C1007911,2201,199,0,0,0,199,Billed
B5007912,2025-11,C1007912,2103,999,0,0,0,999,Billed
B5007913,2025-11,C1007913,2002,399,0,0,149,250,Adjusted
B5007914,2025-11,C1007914,2001,299,0,0,0,299,Billed
B5007915,2025-11,C1007915,2004,249,0,0,0,249,Billed
B5007916,2025-11,C1007916,2201,199,0,0,0,199,Billed
B5007917,2025-11,C1007917,2001,299,30,0,0,269,Billed
B5007918,2025-11,C1007918,2102,799,0,0,0,799,Billed
B5007919,2025-11,C1007919,2002,399,0,0,0,399,Billed
B5007920,2025-11,C1007920,2102,799,0,0,0,799,Billed
B5007921,2025-11,C1007921,2002,399,0,0,0,399,Billed
B5007922,2025-11,C1007922,2102,799,0,0,0,799,Billed
B5007923,2025-11,C1007923,2102,799,100,0,0,699,Billed
B5007924,2025-11,C1007924,2004,249,0,0,149,100,Refunded
B5007925,2025-11,C1007925,2101,499,20,0,0,479,Billed
B5007926,2025-11,C1007926,2101,499,0,50,99,450,Refunded
B5007927,2025-11,C1007927,2001,299,0,0,0,299,Billed
B5007928,2025-11,C1007928,2201,199,0,0,0,199,Billed
B5007929,2025-11,C1007929,2005,499,0,0,0,499,Billed
B5007930,2025-11,C1007930,2005,499,0,0,0,499,Billed
B5007931,2025-11,C1007931,2002,399,75,0,0,324,Billed
B5007932,2025-11,C1007932,2002,399,0,0,0,399,Billed
B5007933,2025-11,C1007933,2002,399,0,0,0,399,Billed
B5007934,2025-11,C1007934,2201,199,0,0,0,199,Billed
B5007935,2025-11,C1007935,2001,299,0,0,49,250,Adjusted
B5007936,2025-11,C1007936,2003,999,0,0,0,999,Billed
B5007937,2025-11,C1007937,2102,799,0,0,0,799,Billed
B5007938,2025-11,C1007938,2002,399,0,0,0,399,Billed
B5007939,2025-11,C1007939,2201,199,0,0,0,199,Billed
B5007940,2025-11,C1007940,2201,199,20,0,0,179,Billed
B5007941,2025-11,C1007941,2101,499,0,0,0,499,Billed
B5007942,2025-11,C1007942,2201,199,100,0,0,99,Billed
B5007943,2025-11,C1007943,2002,399,30,0,0,369,Billed
B5007944,2025-11,C1007944,2002,399,50,0,0,349,Billed
B5007945,2025-11,C1007945,2002,399,0,0,0,399,Billed
B5007946,2025-11,C1007946,2001,299,0,0,0,299,Billed
B5007947,2025-11,C1007947,2201,199,0,0,0,199,Billed
B5007948,2025-11,C1007948,2201,199,0,0,0,199,Billed
B5007949,2025-11,C1007949,2005,499,75,0,0,424,Billed
B5007950,2025-11,C1007950,2103,999,0,0,0,999,Billed
B5007951,2025-11,C1007951,2002,399,0,0,0,399,Billed
B5007952,2025-11,C1007952,2101,499,20,0,0,479,Billed
B5007953,2025-11,C1007953,2001,299,20,0,0,279,Billed
B5007954,2025-11,C1007954,2003,999,0,0,0,999,Billed
B5007955,2025-11,C1007955,2003,999,0,0,0,999,Billed
B5007956,2025-11,C1007956,2003,999,0,0,0,999,Billed
B5007957,2025-11,C1007957,2002,399,0,0,0,399,Billed
B5007958,2025-11,C1007958,2201,199,20,0,0,179,Billed
B5007959,2025-11,C1007959,2004,249,0,0,0,,Billed
B5007960,2025-11,C1007960,2005,499,50,0,0,449,Billed
B5007961,2025-11,C1007961,2002,399,0,0,0,399,Billed
B5007962,2025-11,C1007962,2102,799,0,50,0,849,Billed
B5007963,2025-11,C1007963,2005,499,75,0,0,424,Billed
B5007964,2025-11,C1007964,2003,999,0,0,0,999,Billed
B5007965,2025-11,C1007965,2005,499,30,0,0,469,Billed
B5007966,2025-11,C1007966,2003,999,0,0,0,999,Billed
B5007967,2025-11,C1007967,2102,799,30,0,0,769,Billed
B5007968,2025-11,C1007968,2001,299,0,0,0,299,Billed
B5007969,2025-11,C1007969,2102,799,0,0,0,799,Billed
B5007970,2025-11,C1007970,2001,299,100,0,0,199,Billed
B5007971,2025-11,C1007971,2002,399,0,0,0,399,Billed
B5007972,2025-11,C1007972,2201,199,0,0,0,,Billed
B5007973,2025-11,C1007973,2003,999,0,0,0,999,Billed
B5007974,2025-11,C1007974,2001,299,0,0,0,299,Billed
B5007975,2025-11,C1007975,2003,999,0,0,0,999,Billed
B5007976,2025-11,C1007976,2102,799,0,0,0,799,Billed
B5007977,2025-11,C1007977,2002,399,0,0,0,399,Billed
B5007978,2025-11,C1007978,2002,399,0,0,0,399,Billed
B5007979,2025-11,C1007979,2001,299,0,0,0,299,Billed
B5007980,2025-11,C1007980,2003,999,100,0,0,899,Billed
B5007981,2025-11,C1007981,2004,249,0,0,0,249,Billed
B5007982,2025-11,C1007982,2001,299,0,0,0,299,Billed
B5007983,2025-11,C1007983,2201,199,50,0,149,0,Adjusted
B5007984,2025-11,C1007984,2001,299,0,0,0,299,Billed
B5007985,2025-11,C1007985,2003,999,30,0,0,969,Billed
B5007986,2025-11,C1007986,2101,499,0,0,0,499,Billed
B5007987,2025-11,C1007987,2003,999,0,0,0,999,Billed
B5007988,2025-11,C1007988,2102,799,0,0,0,799,Billed
B5007989,2025-11,C1007989,2003,999,0,0,0,999,Billed
B5007990,2025-11,C1007990,2005,499,100,0,0,399,Billed
B5007991,2025-11,C1007991,2103,999,0,0,0,999,Billed
B5007992,2025-11,C1007992,2001,299,75,0,0,224,Billed
B5007993,2025-11,C1007993,2003,999,20,0,0,979,Billed
B5007994,2025-11,C1007994,2002,399,50,0,0,349,Billed
B5007995,2025-11,C1007995,2201,199,0,0,0,199,Billed
B5007996,2025-11,C1007996,2005,499,0,0,0,499,Billed
B5007997,2025-11,C1007997,2004,249,0,0,0,249,Billed
B5007998,2025-11,C1007998,2103,999,0,0,0,999,Billed
B5007999,2025-11,C1007999,2001,299,0,0,0,299,Billed
BA6000000,2025-11,C1000000,2102,0,50,0,49,-99,Adjusted
BA6000001,2025-11,C1000016,2201,0,0,0,0,0,Adjusted
BA6000002,2025-11,C1000018,2103,0,0,0,99,-99,Adjusted
BA6000003,2025-11,C1000053,2002,0,0,0,49,-49,Adjusted
BA6000004,2025-11,C1000058,2002,0,0,0,0,0,Adjusted
BA6000005,2025-11,C1000062,2002,0,20,0,49,-69,Adjusted
BA6000006,2025-11,C1000064,2003,0,20,0,0,-20,Adjusted
BA6000007,2025-11,C1000086,2002,0,0,0,0,0,Adjusted
BA6000008,2025-11,C1000092,2003,0,0,0,99,-99,Adjusted
BA6000009,2025-11,C1000096,2201,0,20,0,49,-69,Adjusted
BA6000010,2025-11,C1000112,2002,0,0,0,0,0,Adjusted
BA6000011,2025-11,C1000121,2102,0,0,0,49,-49,Adjusted
BA6000012,2025-11,C1000158,2005,0,20,0,0,-20,Adjusted
BA6000013,2025-11,C1000191,2002,0,20,0,0,-20,Adjusted
BA6000014,2025-11,C1000206,2001,0,0,0,49,-49,Adjusted
BA6000015,2025-11,C1000235,2003,0,0,0,49,-49,Adjusted
BA6000016,2025-11,C1000245,2003,0,0,0,49,-49,Adjusted
BA6000017,2025-11,C1000287,2201,0,0,0,0,0,Adjusted
BA6000018,2025-11,C1000324,2101,0,0,0,0,0,Adjusted
BA6000019,2025-11,C1000348,2001,0,20,0,0,-20,Adjusted
BA6000020,2025-11,C1000352,2001,0,0,0,0,0,Adjusted
BA6000021,2025-11,C1000397,2005,0,0,0,0,0,Adjusted
BA6000022,2025-11,C1000423,2201,0,0,0,0,0,Adjusted
BA6000023,2025-11,C1000435,2001,0,20,0,49,-69,Adjusted
BA6000024,2025-11,C1000446,2201,0,20,0,0,-20,Adjusted
BA6000025,2025-11,C1000451,2003,0,0,0,0,0,Adjusted
BA6000026,2025-11,C1000462,2102,0,0,0,0,0,Adjusted
BA6000027,2025-11,C1000497,2002,0,20,0,0,-20,Adjusted
BA6000028,2025-11,C1000515,2201,0,0,0,0,0,Adjusted
BA6000029,2025-11,C1000531,2002,0,20,0,49,-69,Adjusted
BA6000030,2025-11,C1000540,2201,0,20,0,0,-20,Adjusted
BA6000031,2025-11,C1000564,2201,0,0,0,49,-49,Adjusted
BA6000032,2025-11,C1000592,2103,0,20,0,49,-69,Adjusted
BA6000033,2025-11,C1000595,2003,0,20,0,0,-20,Adjusted
BA6000034,2025-11,C1000635,2003,0,50,0,0,-50,Adjusted
BA6000035,2025-11,C1000643,2002,0,50,0,0,-50,Adjusted
BA6000036,2025-11,C1000657,2001,0,0,0,0,0,Adjusted
BA6000037,2025-11,C1000700,2003,0,0,0,0,0,Adjusted
BA6000038,2025-11,C1000709,2003,0,20,0,0,-20,Adjusted
BA6000039,2025-11,C1000721,2001,0,0,0,0,0,Adjusted
BA6000040,2025-11,C1000761,2002,0,20,0,0,-20,Adjusted
BA6000041,2025-11,C1000777,2003,0,0,0,0,0,Adjusted
BA6000042,2025-11,C1000796,2004,0,0,0,0,0,Adjusted
BA6000043,2025-11,C1000812,2005,0,50,0,0,-50,Adjusted
BA6000044,2025-11,C1000836,2001,0,0,0,49,-49,Adjusted
BA6000045,2025-11,C1000870,2004,0,0,0,49,-49,Adjusted
BA6000046,2025-11,C1000877,2001,0,20,0,0,-20,Adjusted
BA6000047,2025-11,C1000907,2004,0,50,0,0,-50,Adjusted
BA6000048,2025-11,C1000949,2005,0,20,0,49,-69,Adjusted
BA6000049,2025-11,C1000950,2201,0,0,0,49,-49,Adjusted
BA6000050,2025-11,C1000955,2101,0,0,0,0,0,Adjusted
BA6000051,2025-11,C1000959,2005,0,0,0,0,0,Adjusted
BA6000052,2025-11,C1000998,2002,0,50,0,49,-99,Adjusted
BA6000053,2025-11,C1001005,2101,0,0,0,99,-99,Adjusted
BA6000054,2025-11,C1001008,2002,0,0,0,0,0,Adjusted
BA6000055,2025-11,C1001010,2001,0,0,0,49,-49,Adjusted
BA6000056,2025-11,C1001024,2101,0,20,0,49,-69,Adjusted
BA6000057,2025-11,C1001025,2002,0,0,0,0,0,Adjusted
BA6000058,2025-11,C1001039,2002,0,20,0,99,-119,Adjusted
BA6000059,2025-11,C1001040,2002,0,50,0,99,-149,Adjusted
BA6000060,2025-11,C1001053,2002,0,0,0,99,-99,Adjusted
BA6000061,2025-11,C1001075,2103,0,20,0,0,-20,Adjusted
BA6000062,2025-11,C1001078,2201,0,0,0,49,-49,Adjusted
BA6000063,2025-11,C1001097,2001,0,0,0,49,-49,Adjusted
BA6000064,2025-11,C1001100,2001,0,50,0,49,-99,Adjusted
BA6000065,2025-11,C1001113,2201,0,20,0,0,-20,Adjusted
BA6000066,2025-11,C1001127,2001,0,0,0,0,0,Adjusted
BA6000067,2025-11,C1001128,2001,0,20,0,0,-20,Adjusted
BA6000068,2025-11,C1001131,2002,0,0,0,0,0,Adjusted
BA6000069,2025-11,C1001148,2101,0,0,0,0,0,Adjusted
BA6000070,2025-11,C1001150,2102,0,0,0,0,0,Adjusted
BA6000071,2025-11,C1001173,2002,0,0,0,0,0,Adjusted
BA6000072,2025-11,C1001208,2002,0,20,0,49,-69,Adjusted
BA6000073,2025-11,C1001211,2101,0,0,0,0,0,Adjusted
BA6000074,2025-11,C1001221,2201,0,20,0,0,-20,Adjusted
BA6000075,2025-11,C1001258,2003,0,0,0,0,0,Adjusted
BA6000076,2025-11,C1001270,2002,0,50,0,0,-50,Adjusted
BA6000077,2025-11,C1001271,2004,0,0,0,0,0,Adjusted
BA6000078,2025-11,C1001282,2102,0,0,0,99,-99,Adjusted
BA6000079,2025-11,C1001286,2002,0,0,0,49,-49,Adjusted
BA6000080,2025-11,C1001295,2102,0,0,0,0,0,Adjusted
BA6000081,2025-11,C1001302,2001,0,0,0,49,-49,Adjusted
BA6000082,2025-11,C1001317,2201,0,0,0,49,-49,Adjusted
BA6000083,2025-11,C1001342,2005,0,0,0,0,0,Adjusted
BA6000084,2025-11,C1001344,2005,0,20,0,49,-69,Adjusted
BA6000085,2025-11,C1001392,2003,0,0,0,49,-49,Adjusted
BA6000086,2025-11,C1001417,2101,0,20,0,0,-20,Adjusted
BA6000087,2025-11,C1001426,2201,0,20,0,49,-69,Adjusted
BA6000088,2025-11,C1001453,2102,0,0,0,49,-49,Adjusted
BA6000089,2025-11,C1001457,2005,0,0,0,99,-99,Adjusted
BA6000090,2025-11,C1001487,2002,0,0,0,0,0,Adjusted
BA6000091,2025-11,C1001491,2005,0,50,0,99,-149,Adjusted
BA6000092,2025-11,C1001500,2003,0,0,0,49,-49,Adjusted
BA6000093,2025-11,C1001528,2102,0,0,0,0,0,Adjusted
BA6000094,2025-11,C1001536,2101,0,20,0,99,-119,Adjusted
BA6000095,2025-11,C1001566,2101,0,50,0,0,-50,Adjusted
BA6000096,2025-11,C1001571,2002,0,0,0,99,-99,Adjusted
BA6000097,2025-11,C1001573,2001,0,0,0,0,0,Adjusted
BA6000098,2025-11,C1001593,2004,0,20,0,49,-69,Adjusted
BA6000099,2025-11,C1001606,2001,0,20,0,49,-69,Adjusted
BA6000100,2025-11,C1001607,2002,0,50,0,49,-99,Adjusted
BA6000101,2025-11,C1001635,2005,0,0,0,0,0,Adjusted
BA6000102,2025-11,C1001650,2102,0,0,0,0,0,Adjusted
BA6000103,2025-11,C1001656,2003,0,0,0,99,-99,Adjusted
BA6000104,2025-11,C1001673,2201,0,50,0,0,-50,Adjusted
BA6000105,2025-11,C1001692,2004,0,20,0,0,-20,Adjusted
BA6000106,2025-11,C1001714,2103,0,20,0,0,-20,Adjusted
BA6000107,2025-11,C1001730,2002,0,0,0,0,0,Adjusted
BA6000108,2025-11,C1001815,2001,0,20,0,0,-20,Adjusted
BA6000109,2025-11,C1001825,2201,0,0,0,99,-99,Adjusted
BA6000110,2025-11,C1001834,2201,0,50,0,0,-50,Adjusted
BA6000111,2025-11,C1001838,2001,0,0,0,0,0,Adjusted
BA6000112,2025-11,C1001889,2002,0,20,0,0,-20,Adjusted
BA6000113,2025-11,C1001900,2201,0,0,0,0,0,Adjusted
BA6000114,2025-11,C1001907,2101,0,0,0,0,0,Adjusted
BA6000115,2025-11,C1001916,2001,0,0,0,0,0,Adjusted
BA6000116,2025-11,C1001939,2001,0,20,0,49,-69,Adjusted
BA6000117,2025-11,C1001943,2004,0,0,0,0,0,Adjusted
BA6000118,2025-11,C1001978,2201,0,0,0,49,-49,Adjusted
BA6000119,2025-11,C1001984,2001,0,0,0,49,-49,Adjusted
BA6000120,2025-11,C1001988,2002,0,0,0,99,-99,Adjusted
BA6000121,2025-11,C1001993,2002,0,0,0,0,0,Adjusted
BA6000122,2025-11,C1002004,2001,0,0,0,0,0,Adjusted
BA6000123,2025-11,C1002025,2102,0,0,0,0,0,Adjusted
BA6000124,2025-11,C1002038,2001,0,0,0,0,0,Adjusted
BA6000125,2025-11,C1002041,2003,0,0,0,0,0,Adjusted
BA6000126,2025-11,C1002078,2003,0,0,0,99,-99,Adjusted
BA6000127,2025-11,C1002109,2002,0,20,0,0,-20,Adjusted
BA6000128,2025-11,C1002124,2002,0,0,0,49,-49,Adjusted
BA6000129,2025-11,C1002143,2001,0,0,0,49,-49,Adjusted
BA6000130,2025-11,C1002153,2003,0,50,0,0,-50,Adjusted
BA6000131,2025-11,C1002159,2101,0,0,0,49,-49,Adjusted
BA6000132,2025-11,C1002193,2002,0,0,0,99,-99,Adjusted
BA6000133,2025-11,C1002216,2002,0,20,0,49,-69,Adjusted
BA6000134,2025-11,C1002245,2001,0,20,0,49,-69,Adjusted
BA6000135,2025-11,C1002250,2001,0,50,0,0,-50,Adjusted
BA6000136,2025-11,C1002253,2201,0,0,0,0,0,Adjusted
BA6000137,2025-11,C1002269,2002,0,0,0,49,-49,Adjusted
BA6000138,2025-11,C1002272,2005,0,50,0,99,-149,Adjusted
BA6000139,2025-11,C1002297,2004,0,20,0,49,-69,Adjusted
BA6000140,2025-11,C1002301,2002,0,50,0,49,-99,Adjusted
BA6000141,2025-11,C1002303,2201,0,0,0,0,0,Adjusted
BA6000142,2025-11,C1002314,2003,0,0,0,0,0,Adjusted
BA6000143,2025-11,C1002333,2201,0,0,0,0,0,Adjusted
BA6000144,2025-11,C1002347,2004,0,0,0,0,0,Adjusted
BA6000145,2025-11,C1002372,2002,0,0,0,49,-49,Adjusted
BA6000146,2025-11,C1002436,2101,0,20,0,99,-119,Adjusted
BA6000147,2025-11,C1002439,2002,0,50,0,0,-50,Adjusted
BA6000148,2025-11,C1002441,2004,0,20,0,99,-119,Adjusted
BA6000149,2025-11,C1002459,2102,0,0,0,0,0,Adjusted
BA6000150,2025-11,C1002478,2005,0,50,0,0,-50,Adjusted
BA6000151,2025-11,C1002506,2003,0,20,0,49,-69,Adjusted
BA6000152,2025-11,C1002513,2102,0,0,0,99,-99,Adjusted
BA6000153,2025-11,C1002516,2001,0,0,0,49,-49,Adjusted
BA6000154,2025-11,C1002549,2002,0,20,0,0,-20,Adjusted
BA6000155,2025-11,C1002576,2201,0,50,0,0,-50,Adjusted
BA6000156,2025-11,C1002649,2103,0,20,0,99,-119,Adjusted
BA6000157,2025-11,C1002664,2103,0,20,0,0,-20,Adjusted
BA6000158,2025-11,C1002696,2002,0,20,0,49,-69,Adjusted
BA6000159,2025-11,C1002699,2002,0,0,0,99,-99,Adjusted
BA6000160,2025-11,C1002707,2004,0,20,0,0,-20,Adjusted
BA6000161,2025-11,C1002708,2003,0,0,0,49,-49,Adjusted
BA6000162,2025-11,C1002714,2005,0,20,0,0,-20,Adjusted
BA6000163,2025-11,C1002723,2001,0,0,0,49,-49,Adjusted
BA6000164,2025-11,C1002741,2002,0,20,0,49,-69,Adjusted
BA6000165,2025-11,C1002744,2003,0,50,0,0,-50,Adjusted
BA6000166,2025-11,C1002764,2004,0,20,0,99,-119,Adjusted
BA6000167,2025-11,C1002818,2002,0,0,0,49,-49,Adjusted
BA6000168,2025-11,C1002819,2001,0,0,0,0,0,Adjusted
BA6000169,2025-11,C1002821,2201,0,0,0,49,-49,Adjusted
BA6000170,2025-11,C1002823,2004,0,20,0,0,-20,Adjusted
BA6000171,2025-11,C1002844,2102,0,0,0,99,-99,Adjusted
BA6000172,2025-11,C1002865,2102,0,0,0,0,0,Adjusted
BA6000173,2025-11,C1002898,2002,0,20,0,0,-20,Adjusted
BA6000174,2025-11,C1002905,2101,0,0,0,0,0,Adjusted
BA6000175,2025-11,C1002918,2001,0,0,0,0,0,Adjusted
BA6000176,2025-11,C1002934,2001,0,50,0,0,-50,Adjusted
BA6000177,2025-11,C1002964,2102,0,0,0,99,-99,Adjusted
BA6000178,2025-11,C1002983,2101,0,0,0,49,-49,Adjusted
BA6000179,2025-11,C1003016,2003,0,20,0,99,-119,Adjusted
BA6000180,2025-11,C1003057,2004,0,0,0,49,-49,Adjusted
BA6000181,2025-11,C1003097,2103,0,0,0,0,0,Adjusted
BA6000182,2025-11,C1003105,2004,0,20,0,0,-20,Adjusted
BA6000183,2025-11,C1003138,2001,0,50,0,0,-50,Adjusted
BA6000184,2025-11,C1003145,2101,0,0,0,0,0,Adjusted
BA6000185,2025-11,C1003154,2001,0,0,0,0,0,Adjusted
BA6000186,2025-11,C1003162,2002,0,20,0,99,-119,Adjusted
BA6000187,2025-11,C1003170,2002,0,0,0,99,-99,Adjusted
BA6000188,2025-11,C1003184,2003,0,0,0,0,0,Adjusted
BA6000189,2025-11,C1003200,2003,0,50,0,0,-50,Adjusted
BA6000190,2025-11,C1003220,2001,0,0,0,0,0,Adjusted
BA6000191,2025-11,C1003222,2001,0,50,0,0,-50,Adjusted
BA6000192,2025-11,C1003233,2005,0,50,0,49,-99,Adjusted
BA6000193,2025-11,C1003243,2003,0,0,0,49,-49,Adjusted
BA6000194,2025-11,C1003269,2001,0,0,0,0,0,Adjusted
BA6000195,2025-11,C1003278,2101,0,0,0,0,0,Adjusted
BA6000196,2025-11,C1003304,2101,0,20,0,49,-69,Adjusted
BA6000197,2025-11,C1003317,2002,0,0,0,0,0,Adjusted
BA6000198,2025-11,C1003330,2101,0,20,0,49,-69,Adjusted
BA6000199,2025-11,C1003342,2201,0,20,0,49,-69,Adjusted
BA6000200,2025-11,C1003353,2004,0,20,0,99,-119,Adjusted
BA6000201,2025-11,C1003387,2002,0,20,0,99,-119,Adjusted
BA6000202,2025-11,C1003408,2002,0,20,0,99,-119,Adjusted
BA6000203,2025-11,C1003419,2201,0,50,0,49,-99,Adjusted
BA6000204,2025-11,C1003425,2101,0,20,0,49,-69,Adjusted
BA6000205,2025-11,C1003427,2101,0,0,0,99,-99,Adjusted
BA6000206,2025-11,C1003430,2201,0,20,0,49,-69,Adjusted
BA6000207,2025-11,C1003450,2103,0,0,0,49,-49,Adjusted
BA6000208,2025-11,C1003452,2201,0,20,0,49,-69,Adjusted
BA6000209,2025-11,C1003455,2102,0,20,0,49,-69,Adjusted
BA6000210,2025-11,C1003458,2004,0,0,0,0,0,Adjusted
BA6000211,2025-11,C1003486,2101,0,50,0,49,-99,Adjusted
BA6000212,2025-11,C1003520,2002,0,0,0,49,-49,Adjusted
BA6000213,2025-11,C1003524,2201,0,0,0,0,0,Adjusted
BA6000214,2025-11,C1003551,2002,0,20,0,0,-20,Adjusted
BA6000215,2025-11,C1003557,2201,0,0,0,99,-99,Adjusted
BA6000216,2025-11,C1003582,2004,0,0,0,0,0,Adjusted
BA6000217,2025-11,C1003600,2102,0,0,0,49,-49,Adjusted
BA6000218,2025-11,C1003611,2001,0,0,0,0,0,Adjusted
BA6000219,2025-11,C1003624,2201,0,0,0,49,-49,Adjusted
BA6000220,2025-11,C1003633,2101,0,50,0,49,-99,Adjusted
BA6000221,2025-11,C1003651,2003,0,0,0,0,0,Adjusted
BA6000222,2025-11,C1003674,2003,0,0,0,49,-49,Adjusted
BA6000223,2025-11,C1003677,2001,0,0,0,99,-99,Adjusted
BA6000224,2025-11,C1003678,2001,0,0,0,49,-49,Adjusted
BA6000225,2025-11,C1003679,2101,0,0,0,49,-49,Adjusted
BA6000226,2025-11,C1003704,2102,0,0,0,0,0,Adjusted
BA6000227,2025-11,C1003708,2002,0,20,0,99,-119,Adjusted
BA6000228,2025-11,C1003716,2001,0,0,0,49,-49,Adjusted
BA6000229,2025-11,C1003751,2003,0,20,0,49,-69,Adjusted
BA6000230,2025-11,C1003759,2002,0,0,0,0,0,Adjusted
BA6000231,2025-11,C1003760,2004,0,50,0,0,-50,Adjusted
BA6000232,2025-11,C1003761,2103,0,0,0,0,0,Adjusted
BA6000233,2025-11,C1003764,2001,0,0,0,49,-49,Adjusted
BA6000234,2025-11,C1003766,2201,0,0,0,0,0,Adjusted
BA6000235,2025-11,C1003782,2103,0,0,0,0,0,Adjusted
BA6000236,2025-11,C1003811,2002,0,20,0,0,-20,Adjusted
BA6000237,2025-11,C1003822,2001,0,0,0,99,-99,Adjusted
BA6000238,2025-11,C1003841,2002,0,0,0,0,0,Adjusted
BA6000239,2025-11,C1003889,2004,0,20,0,99,-119,Adjusted
BA6000240,2025-11,C1003893,2103,0,20,0,0,-20,Adjusted
BA6000241,2025-11,C1003897,2101,0,0,0,0,0,Adjusted
BA6000242,2025-11,C1003898,2004,0,0,0,49,-49,Adjusted
BA6000243,2025-11,C1003902,2001,0,0,0,49,-49,Adjusted
BA6000244,2025-11,C1003903,2003,0,50,0,0,-50,Adjusted
BA6000245,2025-11,C1003921,2103,0,0,0,99,-99,Adjusted
BA6000246,2025-11,C1003944,2201,0,20,0,99,-119,Adjusted
BA6000247,2025-11,C1003948,2001,0,20,0,49,-69,Adjusted
BA6000248,2025-11,C1003960,2101,0,20,0,49,-69,Adjusted
BA6000249,2025-11,C1004000,2201,0,20,0,49,-69,Adjusted
BA6000250,2025-11,C1004004,2201,0,0,0,99,-99,Adjusted
BA6000251,2025-11,C1004062,2001,0,20,0,0,-20,Adjusted
BA6000252,2025-11,C1004073,2004,0,0,0,49,-49,Adjusted
BA6000253,2025-11,C1004094,2201,0,0,0,49,-49,Adjusted
BA6000254,2025-11,C1004155,2002,0,0,0,99,-99,Adjusted
BA6000255,2025-11,C1004167,2002,0,0,0,0,0,Adjusted
BA6000256,2025-11,C1004176,2005,0,0,0,0,0,Adjusted
BA6000257,2025-11,C1004193,2002,0,0,0,0,0,Adjusted
BA6000258,2025-11,C1004208,2004,0,0,0,0,0,Adjusted
BA6000259,2025-11,C1004258,2201,0,0,0,49,-49,Adjusted
BA6000260,2025-11,C1004326,2201,0,0,0,49,-49,Adjusted
BA6000261,2025-11,C1004339,2103,0,0,0,49,-49,Adjusted
BA6000262,2025-11,C1004343,2001,0,0,0,0,0,Adjusted
BA6000263,2025-11,C1004349,2001,0,50,0,49,-99,Adjusted
BA6000264,2025-11,C1004356,2002,0,0,0,0,0,Adjusted
BA6000265,2025-11,C1004400,2004,0,0,0,49,-49,Adjusted
BA6000266,2025-11,C1004419,2103,0,0,0,0,0,Adjusted
BA6000267,2025-11,C1004456,2101,0,0,0,49,-49,Adjusted
BA6000268,2025-11,C1004477,2002,0,20,0,49,-69,Adjusted
BA6000269,2025-11,C1004515,2101,0,50,0,0,-50,Adjusted
BA6000270,2025-11,C1004542,2101,0,0,0,0,0,Adjusted
BA6000271,2025-11,C1004543,2001,0,0,0,49,-49,Adjusted
BA6000272,2025-11,C1004560,2101,0,20,0,49,-69,Adjusted
BA6000273,2025-11,C1004571,2003,0,20,0,0,-20,Adjusted
BA6000274,2025-11,C1004573,2003,0,0,0,0,0,Adjusted
BA6000275,2025-11,C1004610,2002,0,50,0,0,-50,Adjusted
BA6000276,2025-11,C1004640,2003,0,20,0,49,-69,Adjusted
BA6000277,2025-11,C1004649,2002,0,20,0,0,-20,Adjusted
BA6000278,2025-11,C1004673,2002,0,0,0,49,-49,Adjusted
BA6000279,2025-11,C1004682,2102,0,20,0,49,-69,Adjusted
BA6000280,2025-11,C1004686,2004,0,20,0,0,-20,Adjusted
BA6000281,2025-11,C1004690,2201,0,0,0,0,0,Adjusted
BA6000282,2025-11,C1004698,2003,0,0,0,0,0,Adjusted
BA6000283,2025-11,C1004710,2101,0,0,0,0,0,Adjusted
BA6000284,2025-11,C1004714,2001,0,20,0,0,-20,Adjusted
BA6000285,2025-11,C1004752,2002,0,0,0,49,-49,Adjusted
BA6000286,2025-11,C1004758,2003,0,20,0,0,-20,Adjusted
BA6000287,2025-11,C1004786,2201,0,0,0,0,0,Adjusted
BA6000288,2025-11,C1004847,2201,0,0,0,0,0,Adjusted
BA6000289,2025-11,C1004891,2003,0,0,0,49,-49,Adjusted
BA6000290,2025-11,C1004893,2004,0,0,0,0,0,Adjusted
BA6000291,2025-11,C1004898,2002,0,0,0,0,0,Adjusted
BA6000292,2025-11,C1004932,2005,0,0,0,0,0,Adjusted
BA6000293,2025-11,C1004934,2201,0,50,0,49,-99,Adjusted
BA6000294,2025-11,C1004946,2103,0,0,0,0,0,Adjusted
BA6000295,2025-11,C1004969,2103,0,0,0,99,-99,Adjusted
BA6000296,2025-11,C1004981,2102,0,50,0,0,-50,Adjusted
BA6000297,2025-11,C1004998,2102,0,20,0,49,-69,Adjusted
BA6000298,2025-11,C1005017,2002,0,20,0,49,-69,Adjusted
BA6000299,2025-11,C1005028,2003,0,50,0,99,-149,Adjusted
BA6000300,2025-11,C1005051,2004,0,0,0,0,0,Adjusted
BA6000301,2025-11,C1005053,2102,0,50,0,49,-99,Adjusted
BA6000302,2025-11,C1005060,2003,0,0,0,0,0,Adjusted
BA6000303,2025-11,C1005095,2101,0,0,0,0,0,Adjusted
BA6000304,2025-11,C1005105,2004,0,0,0,99,-99,Adjusted
BA6000305,2025-11,C1005129,2002,0,50,0,49,-99,Adjusted
BA6000306,2025-11,C1005133,2201,0,20,0,0,-20,Adjusted
BA6000307,2025-11,C1005143,2201,0,20,0,99,-119,Adjusted
BA6000308,2025-11,C1005251,2003,0,0,0,49,-49,Adjusted
BA6000309,2025-11,C1005252,2002,0,20,0,49,-69,Adjusted
